id_subsistema;nom_subsistema;din_instante;val_cargaenergiahomwmed
S;SUL;2024-01-31 07:00:00;14929.206
SE;SUDESTE;2024-01-31 07:00:00;46940.596
N;NORTE;2024-01-31 08:00:00;7375.222
NE;NORDESTE;2024-01-31 08:00:00;13181.18399999
S;SUL;2024-01-31 08:00:00;16287.82499999
SE;SUDESTE;2024-01-31 08:00:00;50377.319
N;NORTE;2024-01-31 09:00:00;7620.53
NE;NORDESTE;2024-01-31 09:00:00;13452.031
S;SUL;2024-01-31 09:00:00;16822.791
SE;SUDESTE;2024-01-31 09:00:00;52315.50499999
N;NORTE;2024-01-31 10:00:00;7752.689
NE;NORDESTE;2024-01-31 10:00:00;13734.73699999
S;SUL;2024-01-31 10:00:00;17423.98899999
SE;SUDESTE;2024-01-31 10:00:00;53844.34799999
N;NORTE;2024-01-31 11:00:00;7765.257
NE;NORDESTE;2024-01-31 11:00:00;13820.358
S;SUL;2024-01-31 11:00:00;17763.89899999
SE;SUDESTE;2024-01-31 11:00:00;53962.57499999
N;NORTE;2024-01-31 12:00:00;7788.102
NE;NORDESTE;2024-01-31 12:00:00;13658.541
S;SUL;2024-01-31 12:00:00;17031.888
SE;SUDESTE;2024-01-31 12:00:00;53416.698
N;NORTE;2024-01-31 13:00:00;8054.58499999
NE;NORDESTE;2024-01-31 13:00:00;13808.656
S;SUL;2024-01-31 13:00:00;18138.656
SE;SUDESTE;2024-01-31 13:00:00;54117.44599999
N;NORTE;2024-01-31 14:00:00;8297.814
NE;NORDESTE;2024-01-31 14:00:00;14196.159
S;SUL;2024-01-31 14:00:00;18538.19799999
SE;SUDESTE;2024-01-31 14:00:00;54818.992
N;NORTE;2024-01-31 15:00:00;8190.414
NE;NORDESTE;2024-01-31 15:00:00;14188.49
S;SUL;2024-01-31 15:00:00;18322.68399999
SE;SUDESTE;2024-01-31 15:00:00;53987.23999999
N;NORTE;2024-01-31 16:00:00;8039.34199999
NE;NORDESTE;2024-01-31 16:00:00;13938.384
S;SUL;2024-01-31 16:00:00;18098.192
SE;SUDESTE;2024-01-31 16:00:00;52739.02099999
N;NORTE;2024-01-31 17:00:00;7707.471
NE;NORDESTE;2024-01-31 17:00:00;13223.599
S;SUL;2024-01-31 17:00:00;17168.84199999
SE;SUDESTE;2024-01-31 17:00:00;50020.674
N;NORTE;2024-01-31 18:00:00;7414.928
NE;NORDESTE;2024-01-31 18:00:00;13887.816
S;SUL;2024-01-31 18:00:00;15908.308
SE;SUDESTE;2024-01-31 18:00:00;48967.956
N;NORTE;2024-01-31 19:00:00;7732.44
NE;NORDESTE;2024-01-31 19:00:00;14280.819
S;SUL;2024-01-31 19:00:00;16465.217
SE;SUDESTE;2024-01-31 19:00:00;50147.28799999
N;NORTE;2024-01-31 20:00:00;7860.182
NE;NORDESTE;2024-01-31 20:00:00;14302.865
S;SUL;2024-01-31 20:00:00;17043.38299999
SE;SUDESTE;2024-01-31 20:00:00;50027.81499999
N;NORTE;2024-01-31 21:00:00;8113.97299999
NE;NORDESTE;2024-01-31 21:00:00;14644.158
S;SUL;2024-01-31 21:00:00;17104.06299999
SE;SUDESTE;2024-01-31 21:00:00;49040.57899999
N;NORTE;2024-01-31 22:00:00;8262.814
NE;NORDESTE;2024-01-31 22:00:00;14404.50999999
S;SUL;2024-01-31 22:00:00;16578.11699999
SE;SUDESTE;2024-01-31 22:00:00;47034.54299999
N;NORTE;2024-01-31 23:00:00;8195.37099999
NE;NORDESTE;2024-01-31 23:00:00;13960.301
S;SUL;2024-01-31 23:00:00;15459.514
SE;SUDESTE;2024-01-31 23:00:00;44367.54299999
N;NORTE;2024-02-01 00:00:00;8046.19499999
NE;NORDESTE;2024-02-01 00:00:00;13470.131
S;SUL;2024-02-01 00:00:00;14678.361
SE;SUDESTE;2024-02-01 00:00:00;41790.84499999
N;NORTE;2024-02-01 01:00:00;7775.45099999
NE;NORDESTE;2024-02-01 01:00:00;13058.369
S;SUL;2024-02-01 01:00:00;13801.83299999
SE;SUDESTE;2024-02-01 01:00:00;39774.961
N;NORTE;2024-02-01 02:00:00;7657.51299999
NE;NORDESTE;2024-02-01 02:00:00;12722.649
S;SUL;2024-02-01 02:00:00;13212.00299999
SE;SUDESTE;2024-02-01 02:00:00;38358.29099999
N;NORTE;2024-02-01 03:00:00;7525.58
NE;NORDESTE;2024-02-01 03:00:00;12520.227
S;SUL;2024-02-01 03:00:00;12898.484
SE;SUDESTE;2024-02-01 03:00:00;37805.09999999
N;NORTE;2024-02-01 04:00:00;7392.622
NE;NORDESTE;2024-02-01 04:00:00;12377.85299999
S;SUL;2024-02-01 04:00:00;12801.46
SE;SUDESTE;2024-02-01 04:00:00;37844.41899999
N;NORTE;2024-02-01 05:00:00;7305.986
NE;NORDESTE;2024-02-01 05:00:00;11944.615
S;SUL;2024-02-01 05:00:00;13133.658
SE;SUDESTE;2024-02-01 05:00:00;38836.31
N;NORTE;2024-02-01 06:00:00;7016.291
NE;NORDESTE;2024-02-01 06:00:00;11766.891
S;SUL;2024-02-01 06:00:00;13900.987
SE;SUDESTE;2024-02-01 06:00:00;40635.81599999
N;NORTE;2024-02-01 07:00:00;6998.111
NE;NORDESTE;2024-02-01 07:00:00;12512.613
S;SUL;2024-02-01 07:00:00;15721.58599999
SE;SUDESTE;2024-02-01 07:00:00;43834.21999999
N;NORTE;2024-02-01 08:00:00;7388.362
NE;NORDESTE;2024-02-01 08:00:00;13308.777
S;SUL;2024-02-01 08:00:00;17159.959
SE;SUDESTE;2024-02-01 08:00:00;46706.551
N;NORTE;2024-02-01 09:00:00;7466.526
NE;NORDESTE;2024-02-01 09:00:00;13740.07299999
S;SUL;2024-02-01 09:00:00;17756.62899999
SE;SUDESTE;2024-02-01 09:00:00;48465.599
N;NORTE;2024-02-01 10:00:00;7561.434
NE;NORDESTE;2024-02-01 10:00:00;14099.48599999
S;SUL;2024-02-01 10:00:00;18387.888
SE;SUDESTE;2024-02-01 10:00:00;49688.013
N;NORTE;2024-02-01 11:00:00;7557.01299999
NE;NORDESTE;2024-02-01 11:00:00;14260.91499999
S;SUL;2024-02-01 11:00:00;18678.006
SE;SUDESTE;2024-02-01 11:00:00;50124.041
N;NORTE;2024-02-01 12:00:00;7324.93
NE;NORDESTE;2024-02-01 12:00:00;13953.322
S;SUL;2024-02-01 12:00:00;17999.752
SE;SUDESTE;2024-02-01 12:00:00;49739.299
N;NORTE;2024-02-01 13:00:00;7568.60699999
NE;NORDESTE;2024-02-01 13:00:00;14097.822
S;SUL;2024-02-01 13:00:00;19098.453
SE;SUDESTE;2024-02-01 13:00:00;50921.664
N;NORTE;2024-02-01 14:00:00;7863.496
NE;NORDESTE;2024-02-01 14:00:00;14367.746
S;SUL;2024-02-01 14:00:00;19488.675
SE;SUDESTE;2024-02-01 14:00:00;51749.771
N;NORTE;2024-02-01 15:00:00;7788.06399999
NE;NORDESTE;2024-02-01 15:00:00;14144.55499999
S;SUL;2024-02-01 15:00:00;19296.85299999
SE;SUDESTE;2024-02-01 15:00:00;51455.207
N;NORTE;2024-02-01 16:00:00;7609.532
NE;NORDESTE;2024-02-01 16:00:00;13928.27499999
S;SUL;2024-02-01 16:00:00;19099.83299999
SE;SUDESTE;2024-02-01 16:00:00;51075.359
N;NORTE;2024-02-01 17:00:00;7295.729
NE;NORDESTE;2024-02-01 17:00:00;13015.736
S;SUL;2024-02-01 17:00:00;18064.068
SE;SUDESTE;2024-02-01 17:00:00;48823.06399999
N;NORTE;2024-02-01 18:00:00;7053.09
NE;NORDESTE;2024-02-01 18:00:00;13447.755
S;SUL;2024-02-01 18:00:00;16550.20899999
SE;SUDESTE;2024-02-01 18:00:00;48462.17399999
N;NORTE;2024-02-01 19:00:00;7303.04499999
NE;NORDESTE;2024-02-01 19:00:00;13790.76399999
S;SUL;2024-02-01 19:00:00;16986.017
SE;SUDESTE;2024-02-01 19:00:00;50908.384
N;NORTE;2024-02-01 20:00:00;7412.649
NE;NORDESTE;2024-02-01 20:00:00;13919.357
S;SUL;2024-02-01 20:00:00;17480.36099999
SE;SUDESTE;2024-02-01 20:00:00;51214.68999999
N;NORTE;2024-02-01 21:00:00;7625.75399999
NE;NORDESTE;2024-02-01 21:00:00;14384.189
S;SUL;2024-02-01 21:00:00;17520.342
SE;SUDESTE;2024-02-01 21:00:00;50255.278
N;NORTE;2024-02-01 22:00:00;7684.93699999
NE;NORDESTE;2024-02-01 22:00:00;14435.92499999
S;SUL;2024-02-01 22:00:00;17074.201
SE;SUDESTE;2024-02-01 22:00:00;48040.109
N;NORTE;2024-02-01 23:00:00;7680.796
NE;NORDESTE;2024-02-01 23:00:00;14054.827
S;SUL;2024-02-01 23:00:00;16109.61
SE;SUDESTE;2024-02-01 23:00:00;45467.35099999
N;NORTE;2024-02-02 00:00:00;7570.608
NE;NORDESTE;2024-02-02 00:00:00;13527.17299999
S;SUL;2024-02-02 00:00:00;14978.082
SE;SUDESTE;2024-02-02 00:00:00;42841.101
N;NORTE;2024-02-02 01:00:00;7436.438
NE;NORDESTE;2024-02-02 01:00:00;13102.508
S;SUL;2024-02-02 01:00:00;14022.98499999
SE;SUDESTE;2024-02-02 01:00:00;40600.085
N;NORTE;2024-02-02 02:00:00;7237.965
NE;NORDESTE;2024-02-02 02:00:00;12927.53099999
S;SUL;2024-02-02 02:00:00;13396.18299999
SE;SUDESTE;2024-02-02 02:00:00;39063.41099999
N;NORTE;2024-02-02 03:00:00;7059.51399999
NE;NORDESTE;2024-02-02 03:00:00;12738.29799999
S;SUL;2024-02-02 03:00:00;13062.45199999
SE;SUDESTE;2024-02-02 03:00:00;38260.296
N;NORTE;2024-02-02 04:00:00;6913.873
NE;NORDESTE;2024-02-02 04:00:00;12574.426
S;SUL;2024-02-02 04:00:00;12966.552
SE;SUDESTE;2024-02-02 04:00:00;38267.01999999
N;NORTE;2024-02-02 05:00:00;6798.288
NE;NORDESTE;2024-02-02 05:00:00;12112.89199999
S;SUL;2024-02-02 05:00:00;13280.963
SE;SUDESTE;2024-02-02 05:00:00;39306.875
N;NORTE;2024-02-02 06:00:00;6650.09
NE;NORDESTE;2024-02-02 06:00:00;11823.6
S;SUL;2024-02-02 06:00:00;13973.01399999
SE;SUDESTE;2024-02-02 06:00:00;41327.262
N;NORTE;2024-02-02 07:00:00;6701.998
NE;NORDESTE;2024-02-02 07:00:00;12618.72899999
S;SUL;2024-02-02 07:00:00;15646.816
SE;SUDESTE;2024-02-02 07:00:00;44872.342
N;NORTE;2024-02-02 08:00:00;7061.426
NE;NORDESTE;2024-02-02 08:00:00;13449.755
S;SUL;2024-02-02 08:00:00;16887.674
SE;SUDESTE;2024-02-02 08:00:00;48160.52899999
N;NORTE;2024-02-02 09:00:00;7301.203
NE;NORDESTE;2024-02-02 09:00:00;13874.402
S;SUL;2024-02-02 09:00:00;17345.18
SE;SUDESTE;2024-02-02 09:00:00;50003.63299999
N;NORTE;2024-02-02 10:00:00;7426.918
NE;NORDESTE;2024-02-02 10:00:00;14138.775
S;SUL;2024-02-02 10:00:00;17874.36199999
SE;SUDESTE;2024-02-02 10:00:00;51009.589
N;NORTE;2024-02-02 11:00:00;7383.519
NE;NORDESTE;2024-02-02 11:00:00;14347.176
S;SUL;2024-02-02 11:00:00;18073.30499999
SE;SUDESTE;2024-02-02 11:00:00;51358.33
N;NORTE;2024-02-02 12:00:00;7225.721
NE;NORDESTE;2024-02-02 12:00:00;14241.319
S;SUL;2024-02-02 12:00:00;17231.463
SE;SUDESTE;2024-02-02 12:00:00;50656.18099999
N;NORTE;2024-02-02 13:00:00;7311.091
NE;NORDESTE;2024-02-02 13:00:00;14591.389
S;SUL;2024-02-02 13:00:00;18464.988
SE;SUDESTE;2024-02-02 13:00:00;50586.778
N;NORTE;2024-02-02 14:00:00;7534.024
NE;NORDESTE;2024-02-02 14:00:00;14780.14
S;SUL;2024-02-02 14:00:00;18810.51699999
SE;SUDESTE;2024-02-02 14:00:00;50268.16999999
N;NORTE;2024-02-02 15:00:00;7664.546
NE;NORDESTE;2024-02-02 15:00:00;14504.13699999
S;SUL;2024-02-02 15:00:00;18517.033
SE;SUDESTE;2024-02-02 15:00:00;49838.44799999
N;NORTE;2024-02-02 16:00:00;7502.805
NE;NORDESTE;2024-02-02 16:00:00;13920.97199999
S;SUL;2024-02-02 16:00:00;18232.531
SE;SUDESTE;2024-02-02 16:00:00;48780.73199999
N;NORTE;2024-02-02 17:00:00;7090.921
NE;NORDESTE;2024-02-02 17:00:00;13093.359
S;SUL;2024-02-02 17:00:00;17286.26599999
SE;SUDESTE;2024-02-02 17:00:00;47297.49699999
N;NORTE;2024-02-02 18:00:00;6973.935
NE;NORDESTE;2024-02-02 18:00:00;13591.97299999
S;SUL;2024-02-02 18:00:00;16095.916
SE;SUDESTE;2024-02-02 18:00:00;47400.75
N;NORTE;2024-02-02 19:00:00;7231.488
NE;NORDESTE;2024-02-02 19:00:00;13742.39999999
S;SUL;2024-02-02 19:00:00;16569.419
SE;SUDESTE;2024-02-02 19:00:00;49573.485
N;NORTE;2024-02-02 20:00:00;7159.255
NE;NORDESTE;2024-02-02 20:00:00;13675.39499999
S;SUL;2024-02-02 20:00:00;16869.18799999
SE;SUDESTE;2024-02-02 20:00:00;49430.115
N;NORTE;2024-02-02 21:00:00;7355.287
NE;NORDESTE;2024-02-02 21:00:00;14083.57599999
S;SUL;2024-02-02 21:00:00;16842.46099999
SE;SUDESTE;2024-02-02 21:00:00;48456.13899999
N;NORTE;2024-02-02 22:00:00;7481.523
NE;NORDESTE;2024-02-02 22:00:00;14187.567
S;SUL;2024-02-02 22:00:00;16459.04199999
SE;SUDESTE;2024-02-02 22:00:00;46524.274
N;NORTE;2024-02-02 23:00:00;7467.09399999
NE;NORDESTE;2024-02-02 23:00:00;14020.923
S;SUL;2024-02-02 23:00:00;15609.98799999
SE;SUDESTE;2024-02-02 23:00:00;44418.16
N;NORTE;2024-02-03 00:00:00;7336.648
NE;NORDESTE;2024-02-03 00:00:00;13368.205
S;SUL;2024-02-03 00:00:00;14587.094
SE;SUDESTE;2024-02-03 00:00:00;41928.74799999
N;NORTE;2024-02-03 01:00:00;7261.291
NE;NORDESTE;2024-02-03 01:00:00;12724.849
S;SUL;2024-02-03 01:00:00;13737.166
SE;SUDESTE;2024-02-03 01:00:00;39899.119
N;NORTE;2024-02-03 02:00:00;7048.95199999
NE;NORDESTE;2024-02-03 02:00:00;12296.52199999
S;SUL;2024-02-03 02:00:00;13087.787
SE;SUDESTE;2024-02-03 02:00:00;38557.36199999
N;NORTE;2024-02-03 03:00:00;6952.415
NE;NORDESTE;2024-02-03 03:00:00;12065.841
S;SUL;2024-02-03 03:00:00;12680.395
SE;SUDESTE;2024-02-03 03:00:00;37933.02499999
N;NORTE;2024-02-03 04:00:00;6870.47399999
NE;NORDESTE;2024-02-03 04:00:00;11900.525
S;SUL;2024-02-03 04:00:00;12476.515
SE;SUDESTE;2024-02-03 04:00:00;37674.17399999
N;NORTE;2024-02-03 05:00:00;6803.57799999
NE;NORDESTE;2024-02-03 05:00:00;11480.749
S;SUL;2024-02-03 05:00:00;12456.62899999
SE;SUDESTE;2024-02-03 05:00:00;37618.34399999
N;NORTE;2024-02-03 06:00:00;6642.252
NE;NORDESTE;2024-02-03 06:00:00;11115.881
S;SUL;2024-02-03 06:00:00;12566.92399999
SE;SUDESTE;2024-02-03 06:00:00;38036.85899999
N;NORTE;2024-02-03 07:00:00;6673.959
NE;NORDESTE;2024-02-03 07:00:00;11374.70899999
S;SUL;2024-02-03 07:00:00;13532.93699999
SE;SUDESTE;2024-02-03 07:00:00;40037.131
N;NORTE;2024-02-03 08:00:00;6834.927
NE;NORDESTE;2024-02-03 08:00:00;11927.847
S;SUL;2024-02-03 08:00:00;14173.713
SE;SUDESTE;2024-02-03 08:00:00;42009.252
N;NORTE;2024-02-03 09:00:00;6908.37799999
NE;NORDESTE;2024-02-03 09:00:00;12462.827
S;SUL;2024-02-03 09:00:00;14514.936
SE;SUDESTE;2024-02-03 09:00:00;43569.49499999
N;NORTE;2024-02-03 10:00:00;6967.754
NE;NORDESTE;2024-02-03 10:00:00;12579.58999999
S;SUL;2024-02-03 10:00:00;14859.137
SE;SUDESTE;2024-02-03 10:00:00;44867.73799999
N;NORTE;2024-02-03 11:00:00;7072.559
NE;NORDESTE;2024-02-03 11:00:00;12910.33999999
S;SUL;2024-02-03 11:00:00;15180.428
SE;SUDESTE;2024-02-03 11:00:00;45305.096
N;NORTE;2024-02-03 12:00:00;7039.89499999
NE;NORDESTE;2024-02-03 12:00:00;12931.354
S;SUL;2024-02-03 12:00:00;15139.936
SE;SUDESTE;2024-02-03 12:00:00;45287.91499999
N;NORTE;2024-02-03 13:00:00;7074.055
NE;NORDESTE;2024-02-03 13:00:00;12766.73599999
S;SUL;2024-02-03 13:00:00;15466.112
SE;SUDESTE;2024-02-03 13:00:00;44934.236
N;NORTE;2024-02-03 14:00:00;7170.185
NE;NORDESTE;2024-02-03 14:00:00;12854.35199999
S;SUL;2024-02-03 14:00:00;15558.682
SE;SUDESTE;2024-02-03 14:00:00;44613.847
N;NORTE;2024-02-03 15:00:00;7229.252
NE;NORDESTE;2024-02-03 15:00:00;12604.692
S;SUL;2024-02-03 15:00:00;15360.812
SE;SUDESTE;2024-02-03 15:00:00;44569.62599999
N;NORTE;2024-02-03 16:00:00;7094.534
NE;NORDESTE;2024-02-03 16:00:00;12333.144
S;SUL;2024-02-03 16:00:00;15246.669
SE;SUDESTE;2024-02-03 16:00:00;44590.353
N;NORTE;2024-02-03 17:00:00;6931.50299999
NE;NORDESTE;2024-02-03 17:00:00;12737.88099999
S;SUL;2024-02-03 17:00:00;15349.051
SE;SUDESTE;2024-02-03 17:00:00;44943.065
N;NORTE;2024-02-03 18:00:00;7033.798
NE;NORDESTE;2024-02-03 18:00:00;13581.58099999
S;SUL;2024-02-03 18:00:00;15463.84399999
SE;SUDESTE;2024-02-03 18:00:00;46406.52899999
N;NORTE;2024-02-03 19:00:00;7359.741
NE;NORDESTE;2024-02-03 19:00:00;13835.94599999
S;SUL;2024-02-03 19:00:00;16144.986
SE;SUDESTE;2024-02-03 19:00:00;48729.567
N;NORTE;2024-02-03 20:00:00;7410.63699999
NE;NORDESTE;2024-02-03 20:00:00;13756.12899999
S;SUL;2024-02-03 20:00:00;16522.87699999
SE;SUDESTE;2024-02-03 20:00:00;48076.90199999
N;NORTE;2024-02-03 21:00:00;7411.22299999
NE;NORDESTE;2024-02-03 21:00:00;13797.91799999
S;SUL;2024-02-03 21:00:00;16047.42499999
SE;SUDESTE;2024-02-03 21:00:00;46527.558
N;NORTE;2024-02-03 22:00:00;7513.559
NE;NORDESTE;2024-02-03 22:00:00;13656.014
S;SUL;2024-02-03 22:00:00;15496.42499999
SE;SUDESTE;2024-02-03 22:00:00;44724.07199999
N;NORTE;2024-02-03 23:00:00;7505.182
NE;NORDESTE;2024-02-03 23:00:00;13454.193
S;SUL;2024-02-03 23:00:00;14853.75899999
SE;SUDESTE;2024-02-03 23:00:00;42897.46699999
N;NORTE;2024-02-04 00:00:00;7366.652
NE;NORDESTE;2024-02-04 00:00:00;13167.616
S;SUL;2024-02-04 00:00:00;14110.355
SE;SUDESTE;2024-02-04 00:00:00;40835.71499999
N;NORTE;2024-02-04 01:00:00;7292.438
NE;NORDESTE;2024-02-04 01:00:00;12957.636
S;SUL;2024-02-04 01:00:00;13405.67899999
SE;SUDESTE;2024-02-04 01:00:00;39045.062
N;NORTE;2024-02-04 02:00:00;7168.0
NE;NORDESTE;2024-02-04 02:00:00;12846.55799999
S;SUL;2024-02-04 02:00:00;12834.188
SE;SUDESTE;2024-02-04 02:00:00;37777.23599999
N;NORTE;2024-02-04 03:00:00;6927.947
NE;NORDESTE;2024-02-04 03:00:00;12615.65499999
S;SUL;2024-02-04 03:00:00;12378.272
SE;SUDESTE;2024-02-04 03:00:00;36904.00299999
N;NORTE;2024-02-04 04:00:00;6983.23899999
NE;NORDESTE;2024-02-04 04:00:00;12478.39399999
S;SUL;2024-02-04 04:00:00;12093.10599999
SE;SUDESTE;2024-02-04 04:00:00;36469.688
N;NORTE;2024-02-04 05:00:00;6929.74999999
NE;NORDESTE;2024-02-04 05:00:00;12004.47899999
S;SUL;2024-02-04 05:00:00;11892.00799999
SE;SUDESTE;2024-02-04 05:00:00;35974.132
N;NORTE;2024-02-04 06:00:00;6714.027
NE;NORDESTE;2024-02-04 06:00:00;11544.277
S;SUL;2024-02-04 06:00:00;11732.97799999
SE;SUDESTE;2024-02-04 06:00:00;35047.489
N;NORTE;2024-02-04 07:00:00;6574.381
NE;NORDESTE;2024-02-04 07:00:00;11421.56
S;SUL;2024-02-04 07:00:00;12230.59399999
SE;SUDESTE;2024-02-04 07:00:00;35967.23299999
N;NORTE;2024-02-04 08:00:00;6585.63599999
NE;NORDESTE;2024-02-04 08:00:00;11287.67899999
S;SUL;2024-02-04 08:00:00;12643.27899999
SE;SUDESTE;2024-02-04 08:00:00;37046.781
N;NORTE;2024-02-04 09:00:00;6607.362
NE;NORDESTE;2024-02-04 09:00:00;11248.846
S;SUL;2024-02-04 09:00:00;13074.45999999
SE;SUDESTE;2024-02-04 09:00:00;37639.75999999
N;NORTE;2024-02-04 10:00:00;6652.558
NE;NORDESTE;2024-02-04 10:00:00;11418.228
S;SUL;2024-02-04 10:00:00;13491.36099999
SE;SUDESTE;2024-02-04 10:00:00;38445.98799999
N;NORTE;2024-02-04 11:00:00;6734.949
NE;NORDESTE;2024-02-04 11:00:00;11551.16599999
S;SUL;2024-02-04 11:00:00;13857.046
SE;SUDESTE;2024-02-04 11:00:00;39198.329
N;NORTE;2024-02-04 12:00:00;6687.44
NE;NORDESTE;2024-02-04 12:00:00;11378.55499999
S;SUL;2024-02-04 12:00:00;14104.082
SE;SUDESTE;2024-02-04 12:00:00;39607.24599999
N;NORTE;2024-02-04 13:00:00;6863.24199999
NE;NORDESTE;2024-02-04 13:00:00;11279.506
S;SUL;2024-02-04 13:00:00;14460.822
SE;SUDESTE;2024-02-04 13:00:00;39578.829
N;NORTE;2024-02-04 14:00:00;7081.494
NE;NORDESTE;2024-02-04 14:00:00;11360.59299999
S;SUL;2024-02-04 14:00:00;14494.483
SE;SUDESTE;2024-02-04 14:00:00;39799.33199999
N;NORTE;2024-02-04 15:00:00;7208.937
NE;NORDESTE;2024-02-04 15:00:00;11423.52799999
S;SUL;2024-02-04 15:00:00;14385.626
SE;SUDESTE;2024-02-04 15:00:00;40047.32699999
N;NORTE;2024-02-04 16:00:00;7056.536
NE;NORDESTE;2024-02-04 16:00:00;11646.058
S;SUL;2024-02-04 16:00:00;14326.462
SE;SUDESTE;2024-02-04 16:00:00;40946.721
N;NORTE;2024-02-04 17:00:00;6931.577
NE;NORDESTE;2024-02-04 17:00:00;11859.33599999
S;SUL;2024-02-04 17:00:00;14458.65599999
SE;SUDESTE;2024-02-04 17:00:00;41858.687
N;NORTE;2024-02-04 18:00:00;7096.07499999
NE;NORDESTE;2024-02-04 18:00:00;13039.602
S;SUL;2024-02-04 18:00:00;14720.241
SE;SUDESTE;2024-02-04 18:00:00;43037.94599999
N;NORTE;2024-02-04 19:00:00;7437.41
NE;NORDESTE;2024-02-04 19:00:00;13489.99799999
S;SUL;2024-02-04 19:00:00;15584.85
SE;SUDESTE;2024-02-04 19:00:00;45257.363
N;NORTE;2024-02-04 20:00:00;7541.193
NE;NORDESTE;2024-02-04 20:00:00;13659.492
S;SUL;2024-02-04 20:00:00;16034.41699999
SE;SUDESTE;2024-02-04 20:00:00;45561.063
N;NORTE;2024-02-04 21:00:00;7590.81599999
NE;NORDESTE;2024-02-04 21:00:00;14025.56799999
S;SUL;2024-02-04 21:00:00;15906.81699999
SE;SUDESTE;2024-02-04 21:00:00;44925.32299999
N;NORTE;2024-02-04 22:00:00;7688.707
NE;NORDESTE;2024-02-04 22:00:00;14198.08799999
S;SUL;2024-02-04 22:00:00;15481.126
SE;SUDESTE;2024-02-04 22:00:00;43538.86799999
N;NORTE;2024-02-04 23:00:00;7745.63
NE;NORDESTE;2024-02-04 23:00:00;13969.257
S;SUL;2024-02-04 23:00:00;14705.071
SE;SUDESTE;2024-02-04 23:00:00;41380.28999999
N;NORTE;2024-02-05 00:00:00;7638.542
NE;NORDESTE;2024-02-05 00:00:00;13503.116
S;SUL;2024-02-05 00:00:00;14042.1
SE;SUDESTE;2024-02-05 00:00:00;39288.438
N;NORTE;2024-02-05 01:00:00;7504.63299999
NE;NORDESTE;2024-02-05 01:00:00;13089.358
S;SUL;2024-02-05 01:00:00;13498.34799999
SE;SUDESTE;2024-02-05 01:00:00;37837.48399999
N;NORTE;2024-02-05 02:00:00;7319.24
NE;NORDESTE;2024-02-05 02:00:00;12711.05499999
S;SUL;2024-02-05 02:00:00;13021.22199999
SE;SUDESTE;2024-02-05 02:00:00;36658.44899999
N;NORTE;2024-02-05 03:00:00;7181.21
NE;NORDESTE;2024-02-05 03:00:00;12462.249
S;SUL;2024-02-05 03:00:00;12834.319
SE;SUDESTE;2024-02-05 03:00:00;36173.692
N;NORTE;2024-02-05 04:00:00;7044.05299999
NE;NORDESTE;2024-02-05 04:00:00;12284.06599999
S;SUL;2024-02-05 04:00:00;12771.66899999
SE;SUDESTE;2024-02-05 04:00:00;36412.98899999
N;NORTE;2024-02-05 05:00:00;6941.599
NE;NORDESTE;2024-02-05 05:00:00;11871.09399999
S;SUL;2024-02-05 05:00:00;13227.723
SE;SUDESTE;2024-02-05 05:00:00;37995.18799999
N;NORTE;2024-02-05 06:00:00;6722.508
NE;NORDESTE;2024-02-05 06:00:00;11704.131
S;SUL;2024-02-05 06:00:00;14091.612
SE;SUDESTE;2024-02-05 06:00:00;40440.403
N;NORTE;2024-02-05 07:00:00;6813.062
NE;NORDESTE;2024-02-05 07:00:00;12597.908
S;SUL;2024-02-05 07:00:00;16032.12199999
SE;SUDESTE;2024-02-05 07:00:00;43987.842
N;NORTE;2024-02-05 08:00:00;7314.435
NE;NORDESTE;2024-02-05 08:00:00;13823.227
S;SUL;2024-02-05 08:00:00;17815.113
SE;SUDESTE;2024-02-05 08:00:00;47125.496
N;NORTE;2024-02-05 09:00:00;7598.384
NE;NORDESTE;2024-02-05 09:00:00;14360.333
S;SUL;2024-02-05 09:00:00;18537.07499999
SE;SUDESTE;2024-02-05 09:00:00;48847.66099999
N;NORTE;2024-02-05 10:00:00;7724.431
NE;NORDESTE;2024-02-05 10:00:00;14888.983
S;SUL;2024-02-05 10:00:00;19184.107
SE;SUDESTE;2024-02-05 10:00:00;50390.987
N;NORTE;2024-02-05 11:00:00;7746.421
NE;NORDESTE;2024-02-05 11:00:00;14843.14899999
S;SUL;2024-02-05 11:00:00;19657.87399999
SE;SUDESTE;2024-02-05 11:00:00;50896.85
N;NORTE;2024-02-05 12:00:00;7810.51699999
NE;NORDESTE;2024-02-05 12:00:00;14513.836
S;SUL;2024-02-05 12:00:00;19073.61699999
SE;SUDESTE;2024-02-05 12:00:00;50051.183
N;NORTE;2024-02-05 13:00:00;8054.74099999
NE;NORDESTE;2024-02-05 13:00:00;14511.079
S;SUL;2024-02-05 13:00:00;20292.82699999
SE;SUDESTE;2024-02-05 13:00:00;51233.354
N;NORTE;2024-02-05 14:00:00;8329.819
NE;NORDESTE;2024-02-05 14:00:00;14633.333
S;SUL;2024-02-05 14:00:00;20669.817
SE;SUDESTE;2024-02-05 14:00:00;52182.076
N;NORTE;2024-02-05 15:00:00;8394.763
NE;NORDESTE;2024-02-05 15:00:00;14669.30099999
S;SUL;2024-02-05 15:00:00;20497.63699999
SE;SUDESTE;2024-02-05 15:00:00;52831.71999999
N;NORTE;2024-02-05 16:00:00;8126.137
NE;NORDESTE;2024-02-05 16:00:00;14541.76099999
