id_subsistema;nom_subsistema;din_instante;val_cargaenergiahomwmed
S;SUL;2025-01-23 14:00:00;20923.10199999
SE;SUDESTE;2025-01-23 14:00:00;58441.946
N;NORTE;2025-01-23 15:00:00;8262.29599999
NE;NORDESTE;2025-01-23 15:00:00;13661.33399999
S;SUL;2025-01-23 15:00:00;20954.67099999
SE;SUDESTE;2025-01-23 15:00:00;58171.12
N;NORTE;2025-01-23 16:00:00;8366.319
NE;NORDESTE;2025-01-23 16:00:00;13866.582
S;SUL;2025-01-23 16:00:00;20953.80799999
SE;SUDESTE;2025-01-23 16:00:00;57628.302
N;NORTE;2025-01-23 17:00:00;8046.67299999
NE;NORDESTE;2025-01-23 17:00:00;13480.096
S;SUL;2025-01-23 17:00:00;19853.21399999
SE;SUDESTE;2025-01-23 17:00:00;54912.74
N;NORTE;2025-01-23 18:00:00;7907.972
NE;NORDESTE;2025-01-23 18:00:00;14046.76599999
S;SUL;2025-01-23 18:00:00;18253.061
SE;SUDESTE;2025-01-23 18:00:00;53664.54299999
N;NORTE;2025-01-23 19:00:00;8191.028
NE;NORDESTE;2025-01-23 19:00:00;14344.675
S;SUL;2025-01-23 19:00:00;18711.508
SE;SUDESTE;2025-01-23 19:00:00;55856.316
N;NORTE;2025-01-23 20:00:00;8300.46499999
NE;NORDESTE;2025-01-23 20:00:00;14260.387
S;SUL;2025-01-23 20:00:00;19145.664
SE;SUDESTE;2025-01-23 20:00:00;56149.35099999
N;NORTE;2025-01-23 21:00:00;8454.09699999
NE;NORDESTE;2025-01-23 21:00:00;14623.18199999
S;SUL;2025-01-23 21:00:00;19050.774
SE;SUDESTE;2025-01-23 21:00:00;55760.113
N;NORTE;2025-01-23 22:00:00;8539.857
NE;NORDESTE;2025-01-23 22:00:00;14694.007
S;SUL;2025-01-23 22:00:00;18449.104
SE;SUDESTE;2025-01-23 22:00:00;53992.59199999
N;NORTE;2025-01-23 23:00:00;8485.374
NE;NORDESTE;2025-01-23 23:00:00;14505.91699999
S;SUL;2025-01-23 23:00:00;17313.84099999
SE;SUDESTE;2025-01-23 23:00:00;51410.731
N;NORTE;2025-01-24 00:00:00;8240.89
NE;NORDESTE;2025-01-24 00:00:00;13993.765
S;SUL;2025-01-24 00:00:00;16094.596
SE;SUDESTE;2025-01-24 00:00:00;48868.94899999
N;NORTE;2025-01-24 01:00:00;8090.90899999
NE;NORDESTE;2025-01-24 01:00:00;13657.315
S;SUL;2025-01-24 01:00:00;15253.04899999
SE;SUDESTE;2025-01-24 01:00:00;46509.78999999
N;NORTE;2025-01-24 02:00:00;7928.619
NE;NORDESTE;2025-01-24 02:00:00;13218.64599999
S;SUL;2025-01-24 02:00:00;14601.637
SE;SUDESTE;2025-01-24 02:00:00;45045.674
N;NORTE;2025-01-24 03:00:00;7738.022
NE;NORDESTE;2025-01-24 03:00:00;12981.826
S;SUL;2025-01-24 03:00:00;14223.05
SE;SUDESTE;2025-01-24 03:00:00;43998.84899999
N;NORTE;2025-01-24 04:00:00;7630.033
NE;NORDESTE;2025-01-24 04:00:00;12864.99699999
S;SUL;2025-01-24 04:00:00;14156.477
SE;SUDESTE;2025-01-24 04:00:00;43694.076
N;NORTE;2025-01-24 05:00:00;7477.042
NE;NORDESTE;2025-01-24 05:00:00;12392.83099999
S;SUL;2025-01-24 05:00:00;14500.006
SE;SUDESTE;2025-01-24 05:00:00;44290.72199999
N;NORTE;2025-01-24 06:00:00;7258.83999999
NE;NORDESTE;2025-01-24 06:00:00;12110.971
S;SUL;2025-01-24 06:00:00;15177.82799999
SE;SUDESTE;2025-01-24 06:00:00;45928.34
N;NORTE;2025-01-24 07:00:00;7252.836
NE;NORDESTE;2025-01-24 07:00:00;12479.30999999
S;SUL;2025-01-24 07:00:00;16982.604
SE;SUDESTE;2025-01-24 07:00:00;49302.544
N;NORTE;2025-01-24 08:00:00;7565.967
NE;NORDESTE;2025-01-24 08:00:00;12963.78899999
S;SUL;2025-01-24 08:00:00;18730.47699999
SE;SUDESTE;2025-01-24 08:00:00;52273.043
N;NORTE;2025-01-24 09:00:00;7800.041
NE;NORDESTE;2025-01-24 09:00:00;13155.9
S;SUL;2025-01-24 09:00:00;19424.89299999
SE;SUDESTE;2025-01-24 09:00:00;54138.24999999
N;NORTE;2025-01-24 10:00:00;7934.16499999
NE;NORDESTE;2025-01-24 10:00:00;13251.65499999
S;SUL;2025-01-24 10:00:00;19711.731
SE;SUDESTE;2025-01-24 10:00:00;55354.846
N;NORTE;2025-01-24 11:00:00;7936.74699999
NE;NORDESTE;2025-01-24 11:00:00;13387.44899999
S;SUL;2025-01-24 11:00:00;19798.72599999
SE;SUDESTE;2025-01-24 11:00:00;56062.078
N;NORTE;2025-01-24 12:00:00;7770.599
NE;NORDESTE;2025-01-24 12:00:00;13084.56699999
S;SUL;2025-01-24 12:00:00;18620.78899999
SE;SUDESTE;2025-01-24 12:00:00;56223.536
N;NORTE;2025-01-24 13:00:00;7991.896
NE;NORDESTE;2025-01-24 13:00:00;13295.76299999
S;SUL;2025-01-24 13:00:00;19496.00699999
SE;SUDESTE;2025-01-24 13:00:00;57770.253
N;NORTE;2025-01-24 14:00:00;8402.29999999
NE;NORDESTE;2025-01-24 14:00:00;13414.762
S;SUL;2025-01-24 14:00:00;19870.26099999
SE;SUDESTE;2025-01-24 14:00:00;58128.367
N;NORTE;2025-01-24 15:00:00;8317.54199999
NE;NORDESTE;2025-01-24 15:00:00;13534.63799999
S;SUL;2025-01-24 15:00:00;19377.56399999
SE;SUDESTE;2025-01-24 15:00:00;57085.071
N;NORTE;2025-01-24 16:00:00;7953.39599999
NE;NORDESTE;2025-01-24 16:00:00;13512.392
S;SUL;2025-01-24 16:00:00;18534.65899999
SE;SUDESTE;2025-01-24 16:00:00;55364.10899999
N;NORTE;2025-01-24 17:00:00;7342.63699999
NE;NORDESTE;2025-01-24 17:00:00;13243.65499999
S;SUL;2025-01-24 17:00:00;17728.98899999
SE;SUDESTE;2025-01-24 17:00:00;53769.78099999
N;NORTE;2025-01-24 18:00:00;7324.907
NE;NORDESTE;2025-01-24 18:00:00;14056.91499999
S;SUL;2025-01-24 18:00:00;17107.63199999
SE;SUDESTE;2025-01-24 18:00:00;53121.859
N;NORTE;2025-01-24 19:00:00;7428.898
NE;NORDESTE;2025-01-24 19:00:00;14322.95199999
S;SUL;2025-01-24 19:00:00;17982.10499999
SE;SUDESTE;2025-01-24 19:00:00;55212.336
N;NORTE;2025-01-24 20:00:00;7463.23699999
NE;NORDESTE;2025-01-24 20:00:00;14161.034
S;SUL;2025-01-24 20:00:00;18125.64599999
SE;SUDESTE;2025-01-24 20:00:00;55548.10299999
N;NORTE;2025-01-24 21:00:00;7610.156
NE;NORDESTE;2025-01-24 21:00:00;14467.244
S;SUL;2025-01-24 21:00:00;17897.905
SE;SUDESTE;2025-01-24 21:00:00;55129.496
N;NORTE;2025-01-24 22:00:00;8053.854
NE;NORDESTE;2025-01-24 22:00:00;14553.313
S;SUL;2025-01-24 22:00:00;17333.317
SE;SUDESTE;2025-01-24 22:00:00;53846.74599999
N;NORTE;2025-01-24 23:00:00;7982.247
NE;NORDESTE;2025-01-24 23:00:00;14260.188
S;SUL;2025-01-24 23:00:00;16479.59899999
SE;SUDESTE;2025-01-24 23:00:00;51923.43899999
N;NORTE;2025-01-25 00:00:00;7884.438
NE;NORDESTE;2025-01-25 00:00:00;13876.715
S;SUL;2025-01-25 00:00:00;15579.37
SE;SUDESTE;2025-01-25 00:00:00;49334.69199999
N;NORTE;2025-01-25 01:00:00;7716.657
NE;NORDESTE;2025-01-25 01:00:00;13498.23399999
S;SUL;2025-01-25 01:00:00;14664.584
SE;SUDESTE;2025-01-25 01:00:00;47232.373
N;NORTE;2025-01-25 02:00:00;7537.94399999
NE;NORDESTE;2025-01-25 02:00:00;13162.525
S;SUL;2025-01-25 02:00:00;13920.00599999
SE;SUDESTE;2025-01-25 02:00:00;45536.82099999
N;NORTE;2025-01-25 03:00:00;7330.383
NE;NORDESTE;2025-01-25 03:00:00;12927.314
S;SUL;2025-01-25 03:00:00;13517.14999999
SE;SUDESTE;2025-01-25 03:00:00;44468.19499999
N;NORTE;2025-01-25 04:00:00;7198.365
NE;NORDESTE;2025-01-25 04:00:00;12748.46499999
S;SUL;2025-01-25 04:00:00;13240.81899999
SE;SUDESTE;2025-01-25 04:00:00;44014.993
N;NORTE;2025-01-25 05:00:00;7156.061
NE;NORDESTE;2025-01-25 05:00:00;12203.473
S;SUL;2025-01-25 05:00:00;13171.122
SE;SUDESTE;2025-01-25 05:00:00;43566.42799999
N;NORTE;2025-01-25 06:00:00;6878.937
NE;NORDESTE;2025-01-25 06:00:00;11771.9
S;SUL;2025-01-25 06:00:00;13228.79599999
SE;SUDESTE;2025-01-25 06:00:00;43823.94999999
N;NORTE;2025-01-25 07:00:00;6759.297
NE;NORDESTE;2025-01-25 07:00:00;11564.86099999
S;SUL;2025-01-25 07:00:00;13985.976
SE;SUDESTE;2025-01-25 07:00:00;45484.325
N;NORTE;2025-01-25 08:00:00;6809.658
NE;NORDESTE;2025-01-25 08:00:00;11671.693
S;SUL;2025-01-25 08:00:00;14672.61399999
SE;SUDESTE;2025-01-25 08:00:00;47321.246
N;NORTE;2025-01-25 09:00:00;6998.947
NE;NORDESTE;2025-01-25 09:00:00;11749.03899999
S;SUL;2025-01-25 09:00:00;15178.93799999
SE;SUDESTE;2025-01-25 09:00:00;48742.45699999
N;NORTE;2025-01-25 10:00:00;7092.604
NE;NORDESTE;2025-01-25 10:00:00;11792.858
S;SUL;2025-01-25 10:00:00;15517.75099999
SE;SUDESTE;2025-01-25 10:00:00;49749.69599999
N;NORTE;2025-01-25 11:00:00;6974.016
NE;NORDESTE;2025-01-25 11:00:00;11725.86099999
S;SUL;2025-01-25 11:00:00;15665.469
SE;SUDESTE;2025-01-25 11:00:00;50496.452
N;NORTE;2025-01-25 12:00:00;6795.073
NE;NORDESTE;2025-01-25 12:00:00;11414.24999999
S;SUL;2025-01-25 12:00:00;15142.688
SE;SUDESTE;2025-01-25 12:00:00;50538.317
N;NORTE;2025-01-25 13:00:00;6978.705
NE;NORDESTE;2025-01-25 13:00:00;11318.325
S;SUL;2025-01-25 13:00:00;14871.05099999
SE;SUDESTE;2025-01-25 13:00:00;50335.999
N;NORTE;2025-01-25 14:00:00;7386.38699999
NE;NORDESTE;2025-01-25 14:00:00;11499.41799999
S;SUL;2025-01-25 14:00:00;14877.44199999
SE;SUDESTE;2025-01-25 14:00:00;49650.918
N;NORTE;2025-01-25 15:00:00;7375.357
NE;NORDESTE;2025-01-25 15:00:00;11712.983
S;SUL;2025-01-25 15:00:00;14819.388
SE;SUDESTE;2025-01-25 15:00:00;49537.12099999
N;NORTE;2025-01-25 16:00:00;7235.366
NE;NORDESTE;2025-01-25 16:00:00;12006.099
S;SUL;2025-01-25 16:00:00;14815.951
SE;SUDESTE;2025-01-25 16:00:00;49947.365
N;NORTE;2025-01-25 17:00:00;7242.632
NE;NORDESTE;2025-01-25 17:00:00;12649.666
S;SUL;2025-01-25 17:00:00;14936.021
SE;SUDESTE;2025-01-25 17:00:00;50020.01999999
N;NORTE;2025-01-25 18:00:00;7411.012
NE;NORDESTE;2025-01-25 18:00:00;13957.05999999
S;SUL;2025-01-25 18:00:00;15097.95599999
SE;SUDESTE;2025-01-25 18:00:00;50914.901
N;NORTE;2025-01-25 19:00:00;7694.044
NE;NORDESTE;2025-01-25 19:00:00;14321.306
S;SUL;2025-01-25 19:00:00;15603.919
SE;SUDESTE;2025-01-25 19:00:00;53390.352
N;NORTE;2025-01-25 20:00:00;7742.501
NE;NORDESTE;2025-01-25 20:00:00;14181.387
S;SUL;2025-01-25 20:00:00;15890.94
SE;SUDESTE;2025-01-25 20:00:00;53163.34199999
N;NORTE;2025-01-25 21:00:00;7792.622
NE;NORDESTE;2025-01-25 21:00:00;14187.80599999
S;SUL;2025-01-25 21:00:00;15421.34099999
SE;SUDESTE;2025-01-25 21:00:00;52049.137
N;NORTE;2025-01-25 22:00:00;7794.672
NE;NORDESTE;2025-01-25 22:00:00;14117.503
S;SUL;2025-01-25 22:00:00;14554.985
SE;SUDESTE;2025-01-25 22:00:00;50635.841
N;NORTE;2025-01-25 23:00:00;7768.359
NE;NORDESTE;2025-01-25 23:00:00;13902.552
S;SUL;2025-01-25 23:00:00;13806.887
SE;SUDESTE;2025-01-25 23:00:00;48848.26699999
N;NORTE;2025-01-26 00:00:00;7582.25
NE;NORDESTE;2025-01-26 00:00:00;13635.553
S;SUL;2025-01-26 00:00:00;13025.376
SE;SUDESTE;2025-01-26 00:00:00;46796.96599999
N;NORTE;2025-01-26 01:00:00;7525.604
NE;NORDESTE;2025-01-26 01:00:00;13281.76999999
S;SUL;2025-01-26 01:00:00;12355.67299999
SE;SUDESTE;2025-01-26 01:00:00;44893.907
N;NORTE;2025-01-26 02:00:00;7441.316
NE;NORDESTE;2025-01-26 02:00:00;12953.783
S;SUL;2025-01-26 02:00:00;11768.74399999
SE;SUDESTE;2025-01-26 02:00:00;43532.48999999
N;NORTE;2025-01-26 03:00:00;7349.142
NE;NORDESTE;2025-01-26 03:00:00;12749.15199999
S;SUL;2025-01-26 03:00:00;11291.873
SE;SUDESTE;2025-01-26 03:00:00;42449.27699999
N;NORTE;2025-01-26 04:00:00;7241.296
NE;NORDESTE;2025-01-26 04:00:00;12518.71799999
S;SUL;2025-01-26 04:00:00;11084.35999999
SE;SUDESTE;2025-01-26 04:00:00;41791.531
N;NORTE;2025-01-26 05:00:00;7137.974
NE;NORDESTE;2025-01-26 05:00:00;11921.34199999
S;SUL;2025-01-26 05:00:00;10829.105
SE;SUDESTE;2025-01-26 05:00:00;40999.03699999
N;NORTE;2025-01-26 06:00:00;6829.04299999
NE;NORDESTE;2025-01-26 06:00:00;11362.517
S;SUL;2025-01-26 06:00:00;10610.885
SE;SUDESTE;2025-01-26 06:00:00;40383.41199999
N;NORTE;2025-01-26 07:00:00;6630.101
NE;NORDESTE;2025-01-26 07:00:00;11116.139
S;SUL;2025-01-26 07:00:00;10785.66799999
SE;SUDESTE;2025-01-26 07:00:00;41097.644
N;NORTE;2025-01-26 08:00:00;6515.03899999
NE;NORDESTE;2025-01-26 08:00:00;10869.46499999
S;SUL;2025-01-26 08:00:00;10966.324
SE;SUDESTE;2025-01-26 08:00:00;41917.955
N;NORTE;2025-01-26 09:00:00;6482.459
NE;NORDESTE;2025-01-26 09:00:00;10619.321
S;SUL;2025-01-26 09:00:00;11190.11699999
SE;SUDESTE;2025-01-26 09:00:00;42563.31499999
N;NORTE;2025-01-26 10:00:00;6598.07299999
NE;NORDESTE;2025-01-26 10:00:00;10678.381
S;SUL;2025-01-26 10:00:00;12042.757
SE;SUDESTE;2025-01-26 10:00:00;42794.838
N;NORTE;2025-01-26 11:00:00;6773.32
NE;NORDESTE;2025-01-26 11:00:00;10694.009
S;SUL;2025-01-26 11:00:00;12714.91
SE;SUDESTE;2025-01-26 11:00:00;43931.48
N;NORTE;2025-01-26 12:00:00;6705.068
NE;NORDESTE;2025-01-26 12:00:00;10657.694
S;SUL;2025-01-26 12:00:00;12634.85199999
SE;SUDESTE;2025-01-26 12:00:00;44712.18099999
N;NORTE;2025-01-26 13:00:00;6695.579
NE;NORDESTE;2025-01-26 13:00:00;10517.78799999
S;SUL;2025-01-26 13:00:00;12575.713
SE;SUDESTE;2025-01-26 13:00:00;44454.55399999
N;NORTE;2025-01-26 14:00:00;6883.082
NE;NORDESTE;2025-01-26 14:00:00;10444.744
S;SUL;2025-01-26 14:00:00;12419.48899999
SE;SUDESTE;2025-01-26 14:00:00;43947.417
N;NORTE;2025-01-26 15:00:00;6942.15
NE;NORDESTE;2025-01-26 15:00:00;10661.686
S;SUL;2025-01-26 15:00:00;12215.63199999
SE;SUDESTE;2025-01-26 15:00:00;44637.658
N;NORTE;2025-01-26 16:00:00;6846.66999999
NE;NORDESTE;2025-01-26 16:00:00;11068.806
S;SUL;2025-01-26 16:00:00;12468.13499999
SE;SUDESTE;2025-01-26 16:00:00;45767.62099999
N;NORTE;2025-01-26 17:00:00;6934.879
NE;NORDESTE;2025-01-26 17:00:00;11747.95899999
S;SUL;2025-01-26 17:00:00;13059.025
SE;SUDESTE;2025-01-26 17:00:00;46750.89599999
N;NORTE;2025-01-26 18:00:00;7167.60399999
NE;NORDESTE;2025-01-26 18:00:00;13119.30699999
S;SUL;2025-01-26 18:00:00;13658.554
SE;SUDESTE;2025-01-26 18:00:00;47805.24899999
N;NORTE;2025-01-26 19:00:00;7501.424
NE;NORDESTE;2025-01-26 19:00:00;13445.19199999
S;SUL;2025-01-26 19:00:00;14707.291
SE;SUDESTE;2025-01-26 19:00:00;50047.05399999
N;NORTE;2025-01-26 20:00:00;7582.435
NE;NORDESTE;2025-01-26 20:00:00;13485.99499999
S;SUL;2025-01-26 20:00:00;15561.323
SE;SUDESTE;2025-01-26 20:00:00;50342.236
N;NORTE;2025-01-26 21:00:00;7677.882
NE;NORDESTE;2025-01-26 21:00:00;13606.77099999
S;SUL;2025-01-26 21:00:00;15474.67799999
SE;SUDESTE;2025-01-26 21:00:00;50016.67099999
N;NORTE;2025-01-26 22:00:00;7825.252
NE;NORDESTE;2025-01-26 22:00:00;13614.57
S;SUL;2025-01-26 22:00:00;15165.39099999
SE;SUDESTE;2025-01-26 22:00:00;49355.47999999
N;NORTE;2025-01-26 23:00:00;7768.73999999
NE;NORDESTE;2025-01-26 23:00:00;13320.004
S;SUL;2025-01-26 23:00:00;14399.035
SE;SUDESTE;2025-01-26 23:00:00;47342.76999999
N;NORTE;2025-01-27 00:00:00;7682.43699999
NE;NORDESTE;2025-01-27 00:00:00;12891.67499999
S;SUL;2025-01-27 00:00:00;13619.576
SE;SUDESTE;2025-01-27 00:00:00;45356.64499999
N;NORTE;2025-01-27 01:00:00;7585.90599999
NE;NORDESTE;2025-01-27 01:00:00;12581.568
S;SUL;2025-01-27 01:00:00;12974.119
SE;SUDESTE;2025-01-27 01:00:00;43493.73399999
N;NORTE;2025-01-27 02:00:00;7463.04499999
NE;NORDESTE;2025-01-27 02:00:00;12260.121
S;SUL;2025-01-27 02:00:00;12524.63299999
SE;SUDESTE;2025-01-27 02:00:00;42399.73
N;NORTE;2025-01-27 03:00:00;7303.047
NE;NORDESTE;2025-01-27 03:00:00;12063.34799999
S;SUL;2025-01-27 03:00:00;12341.713
SE;SUDESTE;2025-01-27 03:00:00;41656.35499999
N;NORTE;2025-01-27 04:00:00;7222.671
NE;NORDESTE;2025-01-27 04:00:00;11932.05399999
S;SUL;2025-01-27 04:00:00;12334.287
SE;SUDESTE;2025-01-27 04:00:00;41631.951
N;NORTE;2025-01-27 05:00:00;7160.396
NE;NORDESTE;2025-01-27 05:00:00;11630.671
S;SUL;2025-01-27 05:00:00;12748.961
SE;SUDESTE;2025-01-27 05:00:00;42525.68999999
N;NORTE;2025-01-27 06:00:00;6992.82499999
NE;NORDESTE;2025-01-27 06:00:00;11397.726
S;SUL;2025-01-27 06:00:00;13697.23699999
SE;SUDESTE;2025-01-27 06:00:00;44390.98799999
N;NORTE;2025-01-27 07:00:00;7053.92599999
NE;NORDESTE;2025-01-27 07:00:00;11777.87699999
S;SUL;2025-01-27 07:00:00;15780.904
SE;SUDESTE;2025-01-27 07:00:00;47941.27
N;NORTE;2025-01-27 08:00:00;7311.22
NE;NORDESTE;2025-01-27 08:00:00;12333.42299999
S;SUL;2025-01-27 08:00:00;17442.62899999
SE;SUDESTE;2025-01-27 08:00:00;51600.55899999
N;NORTE;2025-01-27 09:00:00;7483.649
NE;NORDESTE;2025-01-27 09:00:00;12838.365
S;SUL;2025-01-27 09:00:00;17994.06399999
SE;SUDESTE;2025-01-27 09:00:00;53360.99099999
N;NORTE;2025-01-27 10:00:00;7560.77999999
NE;NORDESTE;2025-01-27 10:00:00;13055.208
S;SUL;2025-01-27 10:00:00;18380.65499999
SE;SUDESTE;2025-01-27 10:00:00;53716.887
N;NORTE;2025-01-27 11:00:00;7558.64
NE;NORDESTE;2025-01-27 11:00:00;13066.635
S;SUL;2025-01-27 11:00:00;18456.69999999
SE;SUDESTE;2025-01-27 11:00:00;53457.92
N;NORTE;2025-01-27 12:00:00;7548.28099999
NE;NORDESTE;2025-01-27 12:00:00;12836.08399999
S;SUL;2025-01-27 12:00:00;17632.669
SE;SUDESTE;2025-01-27 12:00:00;53057.574
N;NORTE;2025-01-27 13:00:00;7777.772
NE;NORDESTE;2025-01-27 13:00:00;13178.85299999
S;SUL;2025-01-27 13:00:00;18818.37699999
SE;SUDESTE;2025-01-27 13:00:00;54161.553
N;NORTE;2025-01-27 14:00:00;8115.74799999
NE;NORDESTE;2025-01-27 14:00:00;13802.307
S;SUL;2025-01-27 14:00:00;19802.095
SE;SUDESTE;2025-01-27 14:00:00;55309.18899999
N;NORTE;2025-01-27 15:00:00;8425.427
NE;NORDESTE;2025-01-27 15:00:00;14253.304
S;SUL;2025-01-27 15:00:00;20139.168
SE;SUDESTE;2025-01-27 15:00:00;56037.48899999
N;NORTE;2025-01-27 16:00:00;8425.41
NE;NORDESTE;2025-01-27 16:00:00;13920.85199999
S;SUL;2025-01-27 16:00:00;19918.995
SE;SUDESTE;2025-01-27 16:00:00;54699.937
N;NORTE;2025-01-27 17:00:00;8179.344
NE;NORDESTE;2025-01-27 17:00:00;13643.902
S;SUL;2025-01-27 17:00:00;18539.33199999
SE;SUDESTE;2025-01-27 17:00:00;52229.10299999
N;NORTE;2025-01-27 18:00:00;8013.23199999
NE;NORDESTE;2025-01-27 18:00:00;14149.336
S;SUL;2025-01-27 18:00:00;16861.07499999
SE;SUDESTE;2025-01-27 18:00:00;51700.59499999
N;NORTE;2025-01-27 19:00:00;8307.50799999
NE;NORDESTE;2025-01-27 19:00:00;14400.471
S;SUL;2025-01-27 19:00:00;17292.2
SE;SUDESTE;2025-01-27 19:00:00;54259.856
N;NORTE;2025-01-27 20:00:00;8360.82299999
NE;NORDESTE;2025-01-27 20:00:00;14415.8
S;SUL;2025-01-27 20:00:00;17585.397
SE;SUDESTE;2025-01-27 20:00:00;54837.17499999
N;NORTE;2025-01-27 21:00:00;8612.9
NE;NORDESTE;2025-01-27 21:00:00;14875.304
S;SUL;2025-01-27 21:00:00;17548.33099999
SE;SUDESTE;2025-01-27 21:00:00;54342.647
N;NORTE;2025-01-27 22:00:00;8735.38299999
NE;NORDESTE;2025-01-27 22:00:00;14906.03499999
S;SUL;2025-01-27 22:00:00;16946.36699999
SE;SUDESTE;2025-01-27 22:00:00;52269.01799999
N;NORTE;2025-01-27 23:00:00;8660.565
NE;NORDESTE;2025-01-27 23:00:00;14561.952
S;SUL;2025-01-27 23:00:00;15858.355
SE;SUDESTE;2025-01-27 23:00:00;49478.84999999
N;NORTE;2025-01-28 00:00:00;8449.492
NE;NORDESTE;2025-01-28 00:00:00;14110.157
S;SUL;2025-01-28 00:00:00;14708.767
SE;SUDESTE;2025-01-28 00:00:00;46875.27799999
N;NORTE;2025-01-28 01:00:00;8271.08199999
NE;NORDESTE;2025-01-28 01:00:00;13703.53099999
S;SUL;2025-01-28 01:00:00;13939.96999999
SE;SUDESTE;2025-01-28 01:00:00;44710.73499999
N;NORTE;2025-01-28 02:00:00;8130.38
NE;NORDESTE;2025-01-28 02:00:00;13336.265
S;SUL;2025-01-28 02:00:00;13338.82299999
SE;SUDESTE;2025-01-28 02:00:00;43133.358
N;NORTE;2025-01-28 03:00:00;8013.05
NE;NORDESTE;2025-01-28 03:00:00;13089.213
S;SUL;2025-01-28 03:00:00;13073.339
SE;SUDESTE;2025-01-28 03:00:00;42255.213
N;NORTE;2025-01-28 04:00:00;7869.12299999
NE;NORDESTE;2025-01-28 04:00:00;12903.313
S;SUL;2025-01-28 04:00:00;13032.589
SE;SUDESTE;2025-01-28 04:00:00;42341.891
N;NORTE;2025-01-28 05:00:00;7723.11099999
NE;NORDESTE;2025-01-28 05:00:00;12528.91499999
S;SUL;2025-01-28 05:00:00;13456.061
SE;SUDESTE;2025-01-28 05:00:00;43212.41299999
N;NORTE;2025-01-28 06:00:00;7377.342
NE;NORDESTE;2025-01-28 06:00:00;12191.60099999
S;SUL;2025-01-28 06:00:00;14297.455
SE;SUDESTE;2025-01-28 06:00:00;45121.103
N;NORTE;2025-01-28 07:00:00;7287.33699999
NE;NORDESTE;2025-01-28 07:00:00;12568.42
S;SUL;2025-01-28 07:00:00;16134.48
SE;SUDESTE;2025-01-28 07:00:00;48600.977
N;NORTE;2025-01-28 08:00:00;7518.081
NE;NORDESTE;2025-01-28 08:00:00;13029.07599999
S;SUL;2025-01-28 08:00:00;17445.86199999
SE;SUDESTE;2025-01-28 08:00:00;51799.656
N;NORTE;2025-01-28 09:00:00;7673.394
NE;NORDESTE;2025-01-28 09:00:00;13103.655
S;SUL;2025-01-28 09:00:00;17807.98599999
SE;SUDESTE;2025-01-28 09:00:00;53314.9
N;NORTE;2025-01-28 10:00:00;7924.68899999
NE;NORDESTE;2025-01-28 10:00:00;13479.09499999
S;SUL;2025-01-28 10:00:00;18383.44399999
SE;SUDESTE;2025-01-28 10:00:00;54100.424
N;NORTE;2025-01-28 11:00:00;8089.10199999
NE;NORDESTE;2025-01-28 11:00:00;13551.283
S;SUL;2025-01-28 11:00:00;18569.62499999
SE;SUDESTE;2025-01-28 11:00:00;54373.069
N;NORTE;2025-01-28 12:00:00;8019.99899999
NE;NORDESTE;2025-01-28 12:00:00;13258.18999999
S;SUL;2025-01-28 12:00:00;17219.02399999
SE;SUDESTE;2025-01-28 12:00:00;53718.657
N;NORTE;2025-01-28 13:00:00;7962.427
NE;NORDESTE;2025-01-28 13:00:00;13515.31699999
S;SUL;2025-01-28 13:00:00;18028.951
SE;SUDESTE;2025-01-28 13:00:00;54279.081
N;NORTE;2025-01-28 14:00:00;8220.074
NE;NORDESTE;2025-01-28 14:00:00;13783.84
S;SUL;2025-01-28 14:00:00;18727.927
SE;SUDESTE;2025-01-28 14:00:00;55199.969
N;NORTE;2025-01-28 15:00:00;8488.61199999
NE;NORDESTE;2025-01-28 15:00:00;13818.37
S;SUL;2025-01-28 15:00:00;19031.806
SE;SUDESTE;2025-01-28 15:00:00;55952.952
N;NORTE;2025-01-28 16:00:00;8472.186
NE;NORDESTE;2025-01-28 16:00:00;13918.94199999
S;SUL;2025-01-28 16:00:00;19062.75399999
SE;SUDESTE;2025-01-28 16:00:00;55946.971
N;NORTE;2025-01-28 17:00:00;8260.475
NE;NORDESTE;2025-01-28 17:00:00;13672.93299999
S;SUL;2025-01-28 17:00:00;17937.396
SE;SUDESTE;2025-01-28 17:00:00;53227.44599999
N;NORTE;2025-01-28 18:00:00;7999.877
NE;NORDESTE;2025-01-28 18:00:00;14129.12999999
S;SUL;2025-01-28 18:00:00;16778.852
SE;SUDESTE;2025-01-28 18:00:00;52687.318
N;NORTE;2025-01-28 19:00:00;8329.724
NE;NORDESTE;2025-01-28 19:00:00;14387.327
S;SUL;2025-01-28 19:00:00;17619.927
SE;SUDESTE;2025-01-28 19:00:00;54974.82899999
N;NORTE;2025-01-28 20:00:00;8416.85299999
NE;NORDESTE;2025-01-28 20:00:00;14385.591
S;SUL;2025-01-28 20:00:00;18177.641
SE;SUDESTE;2025-01-28 20:00:00;55400.15299999
N;NORTE;2025-01-28 21:00:00;8508.703
NE;NORDESTE;2025-01-28 21:00:00;14825.687
S;SUL;2025-01-28 21:00:00;18200.59199999
SE;SUDESTE;2025-01-28 21:00:00;54921.571
N;NORTE;2025-01-28 22:00:00;8569.131
NE;NORDESTE;2025-01-28 22:00:00;14826.029
S;SUL;2025-01-28 22:00:00;17611.68
SE;SUDESTE;2025-01-28 22:00:00;52920.85699999
N;NORTE;2025-01-28 23:00:00;8538.981
